show_id,duration,type_id
s8068,139 min,1
s8069,117 min,1
s8070,95 min,1
s8071,2 Seasons,2
s8072,129 min,1
s8073,94 min,1
s8074,112 min,1
s8075,88 min,1
s8076,100 min,1
s8077,83 min,1
s8078,93 min,1
s8079,103 min,1
s8080,88 min,1
s8081,86 min,1
s8082,88 min,1
s8083,152 min,1
s8084,1 Season,2
s8085,106 min,1
s8086,1 Season,2
s8087,52 min,1
s8088,98 min,1
s8089,89 min,1
s8090,86 min,1
s8091,106 min,1
s8092,100 min,1
s8093,91 min,1
s8094,1 Season,2
s8095,1 Season,2
s8096,113 min,1
s8097,100 min,1
s8098,1 Season,2
s8099,132 min,1
s8100,96 min,1
s8101,96 min,1
s8102,113 min,1
s8103,1 Season,2
s8104,95 min,1
s8105,85 min,1
s8106,106 min,1
s8107,117 min,1
s8108,1 Season,2
s8109,123 min,1
s8110,1 Season,2
s8111,78 min,1
s8112,95 min,1
s8113,135 min,1
s8114,130 min,1
s8115,115 min,1
s8116,114 min,1
s8117,107 min,1
s8118,1 Season,2
s8119,93 min,1
s8120,94 min,1
s8121,85 min,1
s8122,1 Season,2
s8123,63 min,1
s8124,104 min,1
s8125,127 min,1
s8126,3 Seasons,2
s8127,113 min,1
s8128,91 min,1
s8129,154 min,1
s8130,1 Season,2
s8131,82 min,1
s8132,98 min,1
s8133,1 Season,2
s8134,103 min,1
s8135,86 min,1
s8136,92 min,1
s8137,123 min,1
s8138,1 Season,2
s8139,116 min,1
s8140,93 min,1
s8141,97 min,1
s8142,108 min,1
s8143,101 min,1
s8144,1 Season,2
s8145,177 min,1
s8146,95 min,1
s8147,97 min,1
s8148,2 Seasons,2
s8149,1 Season,2
s8150,111 min,1
s8151,81 min,1
s8152,89 min,1
s8153,72 min,1
s8154,112 min,1
s8155,48 min,1
s8156,81 min,1
s8157,137 min,1
s8158,89 min,1
s8159,87 min,1
s8160,88 min,1
s8161,94 min,1
s8162,125 min,1
s8163,67 min,1
s8164,108 min,1
s8165,102 min,1
s8166,1 Season,2
s8167,109 min,1
s8168,115 min,1
s8169,98 min,1
s8170,84 min,1
s8171,133 min,1
s8172,121 min,1
s8173,1 Season,2
s8174,1 Season,2
s8175,8 Seasons,2
s8176,1 Season,2
s8177,100 min,1
s8178,117 min,1
s8179,78 min,1
s8180,87 min,1
s8181,2 Seasons,2
s8182,88 min,1
s8183,2 Seasons,2
s8184,93 min,1
s8185,107 min,1
s8186,99 min,1
s8187,140 min,1
s8188,113 min,1
s8189,89 min,1
s8190,8 Seasons,2
s8191,97 min,1
s8192,97 min,1
s8193,108 min,1
s8194,2 Seasons,2
s8195,80 min,1
s8196,90 min,1
s8197,117 min,1
s8198,95 min,1
s8199,86 min,1
s8200,1 Season,2
s8201,100 min,1
s8202,87 min,1
s8203,101 min,1
s8204,83 min,1
s8205,89 min,1
s8206,18 min,1
s8207,1 Season,2
s8208,1 Season,2
s8209,1 Season,2
s8210,1 Season,2
s8211,72 min,1
s8212,95 min,1
s8213,95 min,1
s8214,98 min,1
s8215,1 Season,2
s8216,59 min,1
s8217,1 Season,2
s8218,118 min,1
s8219,98 min,1
s8220,111 min,1
s8221,116 min,1
s8222,97 min,1
s8223,95 min,1
s8224,122 min,1
s8225,95 min,1
s8226,93 min,1
s8227,107 min,1
s8228,119 min,1
s8229,119 min,1
s8230,97 min,1
s8231,96 min,1
s8232,103 min,1
s8233,96 min,1
s8234,106 min,1
s8235,109 min,1
s8236,1 Season,2
s8237,112 min,1
s8238,96 min,1
s8239,60 min,1
s8240,113 min,1
s8241,126 min,1
s8242,109 min,1
s8243,93 min,1
s8244,1 Season,2
s8245,101 min,1
s8246,111 min,1
s8247,107 min,1
s8248,100 min,1
s8249,92 min,1
s8250,103 min,1
s8251,1 Season,2
s8252,105 min,1
s8253,103 min,1
s8254,101 min,1
s8255,123 min,1
s8256,114 min,1
s8257,101 min,1
s8258,2 Seasons,2
s8259,99 min,1
s8260,102 min,1
s8261,66 min,1
s8262,112 min,1
s8263,1 Season,2
s8264,101 min,1
s8265,99 min,1
s8266,105 min,1
s8267,93 min,1
s8268,121 min,1
s8269,75 min,1
s8270,95 min,1
s8271,100 min,1
s8272,2 Seasons,2
s8273,151 min,1
s8274,78 min,1
s8275,85 min,1
s8276,69 min,1
s8277,84 min,1
s8278,1 Season,2
s8279,88 min,1
s8280,86 min,1
s8281,121 min,1
s8282,99 min,1
s8283,1 Season,2
s8284,110 min,1
s8285,104 min,1
s8286,95 min,1
s8287,96 min,1
s8288,1 Season,2
s8289,106 min,1
s8290,112 min,1
s8291,85 min,1
s8292,107 min,1
s8293,76 min,1
s8294,1 Season,2
s8295,95 min,1
s8296,88 min,1
s8297,116 min,1
s8298,121 min,1
s8299,82 min,1
s8300,87 min,1
s8301,46 min,1
s8302,103 min,1
s8303,1 Season,2
s8304,97 min,1
s8305,91 min,1
s8306,91 min,1
s8307,101 min,1
s8308,104 min,1
s8309,92 min,1
s8310,113 min,1
s8311,89 min,1
s8312,5 Seasons,2
s8313,115 min,1
s8314,84 min,1
s8315,106 min,1
s8316,2 Seasons,2
s8317,1 Season,2
s8318,124 min,1
s8319,83 min,1
s8320,107 min,1
s8321,158 min,1
s8322,1 Season,2
s8323,95 min,1
s8324,97 min,1
s8325,97 min,1
s8326,89 min,1
s8327,161 min,1
s8328,205 min,1
s8329,123 min,1
s8330,190 min,1
s8331,136 min,1
s8332,4 Seasons,2
s8333,161 min,1
s8334,133 min,1
s8335,1 Season,2
s8336,119 min,1
s8337,1 Season,2
s8338,94 min,1
s8339,85 min,1
s8340,108 min,1
s8341,71 min,1
s8342,147 min,1
s8343,88 min,1
s8344,99 min,1
s8345,96 min,1
s8346,97 min,1
s8347,92 min,1
s8348,1 Season,2
s8349,79 min,1
s8350,3 Seasons,2
s8351,53 min,1
s8352,94 min,1
s8353,123 min,1
s8354,1 Season,2
s8355,103 min,1
s8356,111 min,1
s8357,123 min,1
s8358,3 Seasons,2
s8359,100 min,1
s8360,75 min,1
s8361,118 min,1
s8362,96 min,1
s8363,108 min,1
s8364,99 min,1
s8365,103 min,1
s8366,99 min,1
s8367,2 Seasons,2
s8368,100 min,1
s8369,1 Season,2
s8370,105 min,1
s8371,52 min,1
s8372,1 Season,2
s8373,106 min,1
s8374,1 Season,2
s8375,90 min,1
s8376,95 min,1
s8377,1 Season,2
s8378,118 min,1
s8379,6 Seasons,2
s8380,1 Season,2
s8381,98 min,1
s8382,86 min,1
s8383,84 min,1
s8384,93 min,1
s8385,88 min,1
s8386,131 min,1
s8387,44 min,1
s8388,96 min,1
s8389,70 min,1
s8390,88 min,1
s8391,87 min,1
s8392,118 min,1
s8393,1 Season,2
s8394,89 min,1
s8395,85 min,1
s8396,107 min,1
s8397,138 min,1
s8398,1 Season,2
s8399,119 min,1
s8400,93 min,1
s8401,87 min,1
s8402,121 min,1
s8403,95 min,1
s8404,103 min,1
s8405,201 min,1
s8406,179 min,1
s8407,87 min,1
s8408,98 min,1
s8409,82 min,1
s8410,85 min,1
s8411,90 min,1
s8412,1 Season,2
s8413,68 min,1
s8414,138 min,1
s8415,136 min,1
s8416,138 min,1
s8417,129 min,1
s8418,116 min,1
s8419,130 min,1
s8420,40 min,1
s8421,94 min,1
s8422,1 Season,2
s8423,5 Seasons,2
s8424,2 Seasons,2
s8425,3 Seasons,2
s8426,104 min,1
s8427,91 min,1
s8428,70 min,1
s8429,1 Season,2
s8430,1 Season,2
s8431,104 min,1
s8432,1 Season,2
s8433,115 min,1
s8434,85 min,1
s8435,85 min,1
s8436,138 min,1
s8437,40 min,1
s8438,1 Season,2
s8439,82 min,1
s8440,1 Season,2
s8441,90 min,1
s8442,99 min,1
s8443,9 Seasons,2
s8444,91 min,1
s8445,106 min,1
s8446,108 min,1
s8447,94 min,1
s8448,87 min,1
s8449,124 min,1
s8450,141 min,1
s8451,93 min,1
s8452,103 min,1
s8453,141 min,1
s8454,155 min,1
s8455,93 min,1
s8456,78 min,1
s8457,118 min,1
s8458,88 min,1
s8459,140 min,1
s8460,124 min,1
s8461,110 min,1
s8462,100 min,1
s8463,96 min,1
s8464,116 min,1
s8465,91 min,1
s8466,111 min,1
s8467,98 min,1
s8468,125 min,1
s8469,76 min,1
s8470,117 min,1
s8471,90 min,1
s8472,1 Season,2
s8473,119 min,1
s8474,136 min,1
s8475,1 Season,2
s8476,52 min,1
s8477,1 Season,2
s8478,81 min,1
s8479,77 min,1
s8480,120 min,1
s8481,102 min,1
s8482,90 min,1
s8483,1 Season,2
s8484,90 min,1
s8485,92 min,1
s8486,93 min,1
s8487,116 min,1
s8488,107 min,1
s8489,87 min,1
s8490,111 min,1
s8491,1 Season,2
s8492,101 min,1
s8493,91 min,1
s8494,103 min,1
s8495,120 min,1
s8496,90 min,1
s8497,92 min,1
s8498,99 min,1
s8499,124 min,1
s8500,111 min,1
s8501,32 min,1
s8502,86 min,1
s8503,104 min,1
s8504,1 Season,2
s8505,123 min,1
s8506,105 min,1
s8507,97 min,1
s8508,97 min,1
s8509,90 min,1
s8510,163 min,1
s8511,3 Seasons,2
s8512,121 min,1
s8513,120 min,1
s8514,95 min,1
s8515,84 min,1
s8516,94 min,1
s8517,94 min,1
s8518,122 min,1
s8519,2 Seasons,2
s8520,1 Season,2
s8521,90 min,1
s8522,91 min,1
s8523,89 min,1
s8524,1 Season,2
s8525,98 min,1
s8526,106 min,1
s8527,139 min,1
s8528,83 min,1
s8529,96 min,1
s8530,94 min,1
s8531,58 min,1
s8532,96 min,1
s8533,107 min,1
s8534,1 Season,2
s8535,104 min,1
s8536,94 min,1
s8537,108 min,1
s8538,91 min,1
s8539,58 min,1
s8540,4 Seasons,2
s8541,99 min,1
s8542,4 Seasons,2
s8543,96 min,1
s8544,93 min,1
s8545,1 Season,2
s8546,1 Season,2
s8547,106 min,1
s8548,103 min,1
s8549,91 min,1
s8550,1 Season,2
s8551,98 min,1
s8552,1 Season,2
s8553,111 min,1
s8554,112 min,1
s8555,90 min,1
s8556,101 min,1
s8557,98 min,1
s8558,7 Seasons,2
s8559,92 min,1
s8560,88 min,1
s8561,1 Season,2
s8562,47 min,1
s8563,100 min,1
s8564,114 min,1
s8565,128 min,1
s8566,53 min,1
s8567,89 min,1
s8568,1 Season,2
s8569,83 min,1
s8570,85 min,1
s8571,94 min,1
s8572,104 min,1
s8573,89 min,1
s8574,86 min,1
s8575,1 Season,2
s8576,1 Season,2
s8577,107 min,1
s8578,77 min,1
s8579,123 min,1
s8580,122 min,1
s8581,131 min,1
s8582,77 min,1
s8583,125 min,1
s8584,125 min,1
s8585,88 min,1
s8586,96 min,1
s8587,93 min,1
s8588,42 min,1
s8589,1 Season,2
s8590,108 min,1
s8591,151 min,1
s8592,125 min,1
s8593,1 Season,2
s8594,1 Season,2
s8595,78 min,1
s8596,97 min,1
s8597,1 Season,2
s8598,84 min,1
s8599,108 min,1
s8600,3 Seasons,2
s8601,2 Seasons,2
s8602,89 min,1
s8603,60 min,1
s8604,119 min,1
s8605,1 Season,2
s8606,3 Seasons,2
s8607,87 min,1
s8608,104 min,1
s8609,94 min,1
s8610,1 Season,2
s8611,94 min,1
s8612,130 min,1
s8613,88 min,1
s8614,118 min,1
s8615,94 min,1
s8616,114 min,1
s8617,119 min,1
s8618,114 min,1
s8619,94 min,1
s8620,82 min,1
s8621,82 min,1
s8622,96 min,1
s8623,100 min,1
s8624,104 min,1
s8625,101 min,1
s8626,99 min,1
s8627,98 min,1
s8628,100 min,1
s8629,134 min,1
s8630,173 min,1
s8631,113 min,1
s8632,91 min,1
s8633,110 min,1
s8634,1 Season,2
s8635,90 min,1
s8636,128 min,1
s8637,108 min,1
s8638,124 min,1
s8639,89 min,1
s8640,162 min,1
s8641,76 min,1
s8642,96 min,1
s8643,102 min,1
s8644,53 min,1
s8645,2 Seasons,2
s8646,86 min,1
s8647,2 Seasons,2
s8648,89 min,1
s8649,80 min,1
s8650,95 min,1
s8651,78 min,1
s8652,90 min,1
s8653,125 min,1
s8654,4 Seasons,2
s8655,94 min,1
s8656,90 min,1
s8657,104 min,1
s8658,40 min,1
s8659,108 min,1
s8660,94 min,1
s8661,61 min,1
s8662,94 min,1
s8663,105 min,1
s8664,83 min,1
s8665,110 min,1
s8666,121 min,1
s8667,95 min,1
s8668,130 min,1
s8669,132 min,1
s8670,2 Seasons,2
s8671,90 min,1
s8672,117 min,1
s8673,130 min,1
s8674,78 min,1
s8675,106 min,1
s8676,110 min,1
s8677,91 min,1
s8678,113 min,1
s8679,101 min,1
s8680,2 Seasons,2
s8681,125 min,1
s8682,116 min,1
s8683,106 min,1
s8684,113 min,1
s8685,3 Seasons,2
s8686,99 min,1
s8687,130 min,1
s8688,120 min,1
s8689,94 min,1
s8690,94 min,1
s8691,2 Seasons,2
s8692,109 min,1
s8693,94 min,1
s8694,96 min,1
s8695,103 min,1
s8696,109 min,1
s8697,147 min,1
s8698,98 min,1
s8699,73 min,1
s8700,92 min,1
s8701,1 Season,2
s8702,78 min,1
s8703,68 min,1
s8704,96 min,1
s8705,83 min,1
s8706,91 min,1
s8707,93 min,1
s8708,38 min,1
s8709,94 min,1
s8710,91 min,1
s8711,8 Seasons,2
s8712,95 min,1
s8713,2 Seasons,2
s8714,124 min,1
s8715,73 min,1
s8716,108 min,1
s8717,84 min,1
s8718,93 min,1
s8719,96 min,1
s8720,102 min,1
s8721,1 Season,2
s8722,1 Season,2
s8723,130 min,1
s8724,52 min,1
s8725,91 min,1
s8726,110 min,1
s8727,5 Seasons,2
s8728,75 min,1
s8729,103 min,1
s8730,89 min,1
s8731,86 min,1
s8732,97 min,1
s8733,89 min,1
s8734,91 min,1
s8735,78 min,1
s8736,90 min,1
s8737,1 Season,2
s8738,50 min,1
s8739,84 min,1
s8740,82 min,1
s8741,1 Season,2
s8742,1 Season,2
s8743,106 min,1
s8744,105 min,1
s8745,105 min,1
s8746,100 min,1
s8747,85 min,1
s8748,1 Season,2
s8749,86 min,1
s8750,1 Season,2
s8751,100 min,1
s8752,106 min,1
s8753,108 min,1
s8754,74 min,1
s8755,109 min,1
s8756,3 Seasons,2
s8757,97 min,1
s8758,129 min,1
s8759,1 Season,2
s8760,49 min,1
s8761,93 min,1
s8762,133 min,1
s8763,140 min,1
s8764,45 min,1
s8765,191 min,1
s8766,81 min,1
s8767,124 min,1
s8768,101 min,1
s8769,106 min,1
s8770,137 min,1
s8771,171 min,1
s8772,132 min,1
s8773,147 min,1
s8774,151 min,1
s8775,97 min,1
s8776,1 Season,2
s8777,90 min,1
s8778,111 min,1
s8779,112 min,1
s8780,107 min,1
s8781,1 Season,2
s8782,96 min,1
s8783,88 min,1
s8784,1 Season,2
s8785,78 min,1
s8786,1 Season,2
s8787,87 min,1
s8788,85 min,1
s8789,157 min,1
s8790,116 min,1
s8791,113 min,1
s8792,94 min,1
s8793,81 min,1
s8794,88 min,1
s8795,98 min,1
s8796,2 Seasons,2
s8797,2 Seasons,2
s8798,3 Seasons,2
s8799,131 min,1
s8800,120 min,1
s8801,1 Season,2
s8802,96 min,1
s8803,158 min,1
s8804,2 Seasons,2
s8805,88 min,1
s8806,88 min,1
s8807,111 min,1
